contexto,ordem,municipio,portal_oficial,url_informada,url_avaliada,status_validacao_browser,titulo,nota,praticas,aceitaveis,nao_aceitaveis,verificar_manual,json,pdf,erro,run_fonte,url_chave,host_chave,nota_num,avaliacao_utilizavel,tem_cloudflare,faixa_nota,tipo_entidade,municipio_chave
"mt","284","","","https://www.saopedrodacipa.mt.gov.br/","https://www.saopedrodacipa.mt.gov.br/","","Prefeitura Municipal de São Pedro da Cipa","8.1","37","325","169","30","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.saopedrodacipa.mt.gov.br_021.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.saopedrodacipa.mt.gov.br_021.pdf","","19-32-40","saopedrodacipa.mt.gov.br","saopedrodacipa.mt.gov.br","8.1","Sim","Não","8-<9","Prefeitura/Órgão Municipal","saopedrodacipa"
"mt","285","","","https://www.camarasaopedrodacipa.mt.gov.br/","https://www.camarasaopedrodacipa.mt.gov.br/","","Câmara Municipal de São Pedro da Cipa","5.1","38","346","172","19","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.camarasaopedrodacipa.mt.gov.br_022.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.camarasaopedrodacipa.mt.gov.br_022.pdf","","19-32-40","camarasaopedrodacipa.mt.gov.br","camarasaopedrodacipa.mt.gov.br","5.1","Sim","Não","5-<6","Prefeitura/Órgão Municipal","camarasaopedrodacipa"
"mt","287","","","https://tabapora.mt.leg.br/transparencia/undefined/74","https://tabapora.mt.leg.br/transparencia/undefined/74","","Câmara Municipal de Tabaporã","8.3","28","107","32","7","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_tabapora.mt.leg.br_024.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_tabapora.mt.leg.br_024.pdf","","19-32-40","tabapora.mt.leg.br/transparencia/undefined/74","tabapora.mt.leg.br","8.3","Sim","Não","8-<9","Câmara Municipal","tabapora"
"mt","288","","","https://www.cismnorte.com.br/#/home","https://www.cismnorte.com.br/#/home","","Consórcio Intermunicipal de Saúde Da Região Médio Norte Matogrossense","5.9","25","50","54","2","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.cismnorte.com.br_025.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.cismnorte.com.br_025.pdf","","19-32-40","cismnorte.com.br/#/home","cismnorte.com.br","5.9","Sim","Não","5-<6","Outro/Consórcio",""
"mt","286","","","https://www.tabapora.mt.gov.br/home","https://www.tabapora.mt.gov.br/home","","Prefeitura Municipal de Tabaporã","5.5","30","186","170","0","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.tabapora.mt.gov.br_023.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.tabapora.mt.gov.br_023.pdf","","19-32-40","tabapora.mt.gov.br/home","tabapora.mt.gov.br","5.5","Sim","Não","5-<6","Prefeitura/Órgão Municipal","tabapora"
"mt","291","","","https://www.tapurah.mt.gov.br/home","https://www.tapurah.mt.gov.br/home","","Prefeitura Municipal de Tapurah","7.2","34","419","251","10","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.tapurah.mt.gov.br_028.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.tapurah.mt.gov.br_028.pdf","","19-32-40","tapurah.mt.gov.br/home","tapurah.mt.gov.br","7.2","Sim","Não","7-<8","Prefeitura/Órgão Municipal","tapurah"
"mt","290","","","https://www.tangaradaserra.mt.leg.br/","https://www.tangaradaserra.mt.leg.br/","","Página Inicial — Câmara Municipal de Tangará da Serra","6.2","48","252","76","15","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.tangaradaserra.mt.leg.br_027.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.tangaradaserra.mt.leg.br_027.pdf","","19-32-40","tangaradaserra.mt.leg.br","tangaradaserra.mt.leg.br","6.2","Sim","Não","6-<7","Câmara Municipal","tangaradaserra"
"mt","289","","","https://tangaradaserra.mt.gov.br/","https://tangaradaserra.mt.gov.br/","","","","","","","","","","Avaliação excedeu 45s.","19-32-40","tangaradaserra.mt.gov.br","tangaradaserra.mt.gov.br","0","Não","Não","<5","Prefeitura/Órgão Municipal","tangaradaserra"
"mt","292","","","https://www.tapurah.mt.leg.br/","https://www.tapurah.mt.leg.br/","","Página Inicial — Câmara Municipal de Tapurah","7.0","44","346","65","10","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.tapurah.mt.leg.br_029.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.tapurah.mt.leg.br_029.pdf","","19-32-40","tapurah.mt.leg.br","tapurah.mt.leg.br","7","Sim","Não","7-<8","Câmara Municipal","tapurah"
"mt","293","","","https://www.terranovadonorte.mt.gov.br/","https://www.terranovadonorte.mt.gov.br/","","Página Inicial - Prefeitura de Terra Nova do Norte - MT","7.4","39","511","52","49","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.terranovadonorte.mt.gov.br_030.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.terranovadonorte.mt.gov.br_030.pdf","","19-32-40","terranovadonorte.mt.gov.br","terranovadonorte.mt.gov.br","7.4","Sim","Não","7-<8","Prefeitura/Órgão Municipal","terranovadonorte"
"mt","295","","","https://www.tesouro.mt.gov.br/","https://www.tesouro.mt.gov.br/","","Página Principal - Prefeitura de Tesouro - MT","6.2","36","318","70","24","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.tesouro.mt.gov.br_032.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.tesouro.mt.gov.br_032.pdf","","19-32-40","tesouro.mt.gov.br","tesouro.mt.gov.br","6.2","Sim","Não","6-<7","Prefeitura/Órgão Municipal","tesouro"
"mt","296","","","https://tesouro.mt.leg.br/","https://tesouro.mt.leg.br/","","Access denied | tesouro.mt.leg.br used Cloudflare to restrict access | tesouro.mt.leg.br | Cloudflare","8.7","17","30","28","3","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_tesouro.mt.leg.br_033.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_tesouro.mt.leg.br_033.pdf","","19-32-40","tesouro.mt.leg.br","tesouro.mt.leg.br","8.7","Não","Sim","8-<9","Câmara Municipal","tesouro"
"mt","297","","","https://www.torixoreu.mt.gov.br/","https://www.torixoreu.mt.gov.br/","","Página Principal - Prefeitura de Torixoréu - MT","6.6","35","308","119","40","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.torixoreu.mt.gov.br_034.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.torixoreu.mt.gov.br_034.pdf","","19-32-40","torixoreu.mt.gov.br","torixoreu.mt.gov.br","6.6","Sim","Não","6-<7","Prefeitura/Órgão Municipal","torixoreu"
"mt","294","","","https://www.terranovadonorte.mt.leg.br/","https://www.terranovadonorte.mt.leg.br/","","","","","","","","","","Avaliação excedeu 45s.","19-32-40","terranovadonorte.mt.leg.br","terranovadonorte.mt.leg.br","0","Não","Não","<5","Câmara Municipal","terranovadonorte"
"mt","300","","","https://www.uniaodosul.mt.leg.br/","https://www.uniaodosul.mt.leg.br/","","","","","","","","","","API respondeu HTTP 500: {""statusCode"":500,""error"":""Internal Server Error"",""message"":""Internal server error"",""path"":""/amp/eval/aHR0cHM6Ly93d3cudW5pYW9kb3N1bC5tdC5sZWcuYnIv"",""timestamp"":""2026-09-21T23:37:22.423Z"",""stack"":""Error: Invalid resource: QualWeb returned an empty report.\n    at Object.evaluate (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/util/qualweb.ts:64:13)\n    at async executeUrlEvaluation (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/","19-32-40","uniaodosul.mt.leg.br","uniaodosul.mt.leg.br","0","Não","Não","<5","Câmara Municipal","uniaodosul"
"mt","298","","","https://torixoreu.mt.leg.br/","https://torixoreu.mt.leg.br/","","","","","","","","","","Avaliação excedeu 45s.","19-32-40","torixoreu.mt.leg.br","torixoreu.mt.leg.br","0","Não","Não","<5","Câmara Municipal","torixoreu"
"mt","301","","","https://valedesaodomingos.mt.gov.br","https://valedesaodomingos.mt.gov.br","","Access denied | valedesaodomingos.mt.gov.br used Cloudflare to restrict access | valedesaodomingos.mt.gov.br | Cloudflare","8.7","17","30","28","3","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_valedesaodomingos.mt.gov.br_038.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_valedesaodomingos.mt.gov.br_038.pdf","","19-32-40","valedesaodomingos.mt.gov.br","valedesaodomingos.mt.gov.br","8.7","Não","Sim","8-<9","Prefeitura/Órgão Municipal","valedesaodomingos"
"mt","302","","","https://valedesaodomingos.mt.leg.br/","https://valedesaodomingos.mt.leg.br/","","Access denied | valedesaodomingos.mt.leg.br used Cloudflare to restrict access | valedesaodomingos.mt.leg.br | Cloudflare","8.7","17","30","28","3","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_valedesaodomingos.mt.leg.br_039.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_valedesaodomingos.mt.leg.br_039.pdf","","19-32-40","valedesaodomingos.mt.leg.br","valedesaodomingos.mt.leg.br","8.7","Não","Sim","8-<9","Câmara Municipal","valedesaodomingos"
"mt","299","","","https://www.uniaodosul.mt.gov.br/","https://www.uniaodosul.mt.gov.br/","","Página Principal - Prefeitura Municipal - União do Sul - MT","8.3","35","391","149","19","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.uniaodosul.mt.gov.br_036.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.uniaodosul.mt.gov.br_036.pdf","","19-32-40","uniaodosul.mt.gov.br","uniaodosul.mt.gov.br","8.3","Sim","Não","8-<9","Prefeitura/Órgão Municipal","uniaodosul"
"mt","305","","","https://www.vilabeladasantissimatrindade.mt.gov.br/","https://www.vilabeladasantissimatrindade.mt.gov.br/","","","","","","","","","","API respondeu HTTP 400: {""statusCode"":400,""error"":""Bad Request"",""message"":""The URL provided is invalid."",""path"":""/amp/eval/aHR0cHM6Ly93d3cudmlsYWJlbGFkYXNhbnRpc3NpbWF0cmluZGFkZS5tdC5nb3YuYnIv"",""timestamp"":""2026-09-21T23:37:37.130Z"",""stack"":""InvalidUrlException: The URL provided is invalid.\n    at validateUrlRestriction (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/common/util.ts:21:11)\n    at async AmpService.evaluateUrl (/home/jesus/faculdade/grupo-pesquisa/Egov","19-32-40","vilabeladasantissimatrindade.mt.gov.br","vilabeladasantissimatrindade.mt.gov.br","0","Não","Não","<5","Prefeitura/Órgão Municipal","vilabeladasantissimatrindade"
"mt","306","","","https://www.camaravilabela.mt.gov.br/","https://www.camaravilabela.mt.gov.br/","","","","","","","","","","API respondeu HTTP 400: {""statusCode"":400,""error"":""Bad Request"",""message"":""The URL provided is invalid."",""path"":""/amp/eval/aHR0cHM6Ly93d3cuY2FtYXJhdmlsYWJlbGEubXQuZ292LmJyLw%3D%3D"",""timestamp"":""2026-09-21T23:37:37.138Z"",""stack"":""InvalidUrlException: The URL provided is invalid.\n    at validateUrlRestriction (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/common/util.ts:21:11)\n    at async AmpService.evaluateUrl (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sit","19-32-40","camaravilabela.mt.gov.br","camaravilabela.mt.gov.br","0","Não","Não","<5","Prefeitura/Órgão Municipal","camaravilabela"
"mt","307","","","https://www.vilarica.mt.gov.br/","https://www.vilarica.mt.gov.br/","","","","","","","","","","API respondeu HTTP 400: {""statusCode"":400,""error"":""Bad Request"",""message"":""The URL provided is invalid."",""path"":""/amp/eval/aHR0cHM6Ly93d3cudmlsYXJpY2EubXQuZ292LmJyLw%3D%3D"",""timestamp"":""2026-09-21T23:37:37.148Z"",""stack"":""InvalidUrlException: The URL provided is invalid.\n    at validateUrlRestriction (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/common/util.ts:21:11)\n    at async AmpService.evaluateUrl (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/","19-32-40","vilarica.mt.gov.br","vilarica.mt.gov.br","0","Não","Não","<5","Prefeitura/Órgão Municipal","vilarica"
"mt","308","","","https://camaravilarica.mt.gov.br/parlamentar/","https://camaravilarica.mt.gov.br/parlamentar/","","","","","","","","","","API respondeu HTTP 400: {""statusCode"":400,""error"":""Bad Request"",""message"":""The URL provided is invalid."",""path"":""/amp/eval/aHR0cHM6Ly9jYW1hcmF2aWxhcmljYS5tdC5nb3YuYnIvcGFybGFtZW50YXIv"",""timestamp"":""2026-09-21T23:37:37.155Z"",""stack"":""InvalidUrlException: The URL provided is invalid.\n    at validateUrlRestriction (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/common/util.ts:21:11)\n    at async AmpService.evaluateUrl (/home/jesus/faculdade/grupo-pesquisa/Egov/analize","19-32-40","camaravilarica.mt.gov.br/parlamentar","camaravilarica.mt.gov.br","0","Não","Não","<5","Prefeitura/Órgão Municipal","camaravilarica"
"mt","309","","","https://www.varzeagrande.mt.gov.br/","https://www.varzeagrande.mt.gov.br/","","","","","","","","","","API respondeu HTTP 400: {""statusCode"":400,""error"":""Bad Request"",""message"":""The URL provided is invalid."",""path"":""/amp/eval/aHR0cHM6Ly93d3cudmFyemVhZ3JhbmRlLm10Lmdvdi5ici8%3D"",""timestamp"":""2026-09-21T23:37:37.165Z"",""stack"":""InvalidUrlException: The URL provided is invalid.\n    at validateUrlRestriction (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/common/util.ts:21:11)\n    at async AmpService.evaluateUrl (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Ego","19-32-40","varzeagrande.mt.gov.br","varzeagrande.mt.gov.br","0","Não","Não","<5","Prefeitura/Órgão Municipal","varzeagrande"
"mt","310","","","https://camaradevarzeagrande.com.br/","https://camaradevarzeagrande.com.br/","","","","","","","","","","API respondeu HTTP 400: {""statusCode"":400,""error"":""Bad Request"",""message"":""The URL provided is invalid."",""path"":""/amp/eval/aHR0cHM6Ly9jYW1hcmFkZXZhcnplYWdyYW5kZS5jb20uYnIv"",""timestamp"":""2026-09-21T23:37:37.181Z"",""stack"":""InvalidUrlException: The URL provided is invalid.\n    at validateUrlRestriction (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/common/util.ts:21:11)\n    at async AmpService.evaluateUrl (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/","19-32-40","camaradevarzeagrande.com.br","camaradevarzeagrande.com.br","0","Não","Não","<5","Outro/Consórcio",""
"mt","311","","","https://www.cismasaude.com.br/","https://www.cismasaude.com.br/","","","","","","","","","","API respondeu HTTP 400: {""statusCode"":400,""error"":""Bad Request"",""message"":""The URL provided is invalid."",""path"":""/amp/eval/aHR0cHM6Ly93d3cuY2lzbWFzYXVkZS5jb20uYnIv"",""timestamp"":""2026-09-21T23:37:37.189Z"",""stack"":""InvalidUrlException: The URL provided is invalid.\n    at validateUrlRestriction (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/common/util.ts:21:11)\n    at async AmpService.evaluateUrl (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamo","19-32-40","cismasaude.com.br","cismasaude.com.br","0","Não","Não","<5","Outro/Consórcio",""
"mt","312","","","https://www.aguaboa.mt.gov.br/","https://www.aguaboa.mt.gov.br/","","","","","","","","","","API respondeu HTTP 400: {""statusCode"":400,""error"":""Bad Request"",""message"":""The URL provided is invalid."",""path"":""/amp/eval/aHR0cHM6Ly93d3cuYWd1YWJvYS5tdC5nb3YuYnIv"",""timestamp"":""2026-09-21T23:37:37.197Z"",""stack"":""InvalidUrlException: The URL provided is invalid.\n    at validateUrlRestriction (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/common/util.ts:21:11)\n    at async AmpService.evaluateUrl (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamo","19-32-40","aguaboa.mt.gov.br","aguaboa.mt.gov.br","0","Não","Não","<5","Prefeitura/Órgão Municipal","aguaboa"
"mt","313","","","https://aguaboa.mt.leg.br/","https://aguaboa.mt.leg.br/","","","","","","","","","","API respondeu HTTP 400: {""statusCode"":400,""error"":""Bad Request"",""message"":""The URL provided is invalid."",""path"":""/amp/eval/aHR0cHM6Ly9hZ3VhYm9hLm10LmxlZy5ici8%3D"",""timestamp"":""2026-09-21T23:37:37.207Z"",""stack"":""InvalidUrlException: The URL provided is invalid.\n    at validateUrlRestriction (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/common/util.ts:21:11)\n    at async AmpService.evaluateUrl (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamoni","19-32-40","aguaboa.mt.leg.br","aguaboa.mt.leg.br","0","Não","Não","<5","Câmara Municipal","aguaboa"
"mt","314","","","https://novo.camponovodoparecis.mt.gov.br/","https://novo.camponovodoparecis.mt.gov.br/","","","","","","","","","","API respondeu HTTP 400: {""statusCode"":400,""error"":""Bad Request"",""message"":""The URL provided is invalid."",""path"":""/amp/eval/aHR0cHM6Ly9ub3ZvLmNhbXBvbm92b2RvcGFyZWNpcy5tdC5nb3YuYnIv"",""timestamp"":""2026-09-21T23:37:37.220Z"",""stack"":""InvalidUrlException: The URL provided is invalid.\n    at validateUrlRestriction (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/acessamonitor/accessmonitor-docker/src/common/util.ts:21:11)\n    at async AmpService.evaluateUrl (/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sit","19-32-40","novo.camponovodoparecis.mt.gov.br","novo.camponovodoparecis.mt.gov.br","0","Não","Não","<5","Prefeitura/Órgão Municipal",""
"mt","304","","","https://www.vera.mt.leg.br/","https://www.vera.mt.leg.br/","","Página Inicial — CÂMARA MUNICIPAL DE VERA","7.0","41","305","141","10","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.vera.mt.leg.br_041.json","/home/jesus/faculdade/grupo-pesquisa/Egov/analize_sites_Egov/webscrap_accessmonitor/saida_mt/2026-09-21/19-32-40/accessmonitor_www.vera.mt.leg.br_041.pdf","","19-32-40","vera.mt.leg.br","vera.mt.leg.br","7","Sim","Não","7-<8","Câmara Municipal","vera"
